아마존 세이지메이커란? , "Amazon SageMaker는 완전 관리형 인프라, 도구 및 워크플로를 사용하여 모든 사용 사례에 맞게 데이터를 준비하고 기계 학습 (ML) 모델을 구축, 교육 및 배포할 수 있는 완전 관리형 서비스입니다."
아마존 세이지메이커 서버리스 추론이란 무엇입니까? , "Amazon SageMaker 서버리스 추론은 ML 모델을 쉽게 배포하고 확장할 수 있도록 특별히 구축된 서버리스 모델 제공 옵션입니다. SageMaker 서버리스 추론 엔드포인트는 자동으로 컴퓨팅 리소스를 시작하고 트래픽에 따라 리소스를 확장 및 축소하므로 인스턴스 유형을 선택하거나 프로비저닝된 용량을 실행하거나 규모 조정을 관리할 필요가 없습니다. 서버리스 추론 엔드포인트의 메모리 요구사항을 선택적으로 지정할 수 있습니다. 유휴 기간이 아닌 추론 코드를 실행하는 기간과 처리된 데이터 양에 대해서만 비용을 지불하면 됩니다."
Amazon SageMaker 서버리스 추론을 사용해야 하는 이유는 무엇입니까? , "Amazon SageMaker 서버리스 추론을 사용하면 용량을 미리 프로비저닝하고 조정 정책을 관리할 필요가 없으므로 개발자 경험이 간소화됩니다. SageMaker 서버리스 추론은 사용 패턴을 기반으로 몇 초 내에 수십 개에서 수천 개의 추론으로 즉시 확장할 수 있으므로 트래픽이 간헐적이거나 예측할 수 없는 ML 애플리케이션에 적합합니다. 예를 들어, 급여 처리 회사에서 사용하는 챗봇 서비스의 경우 월말에 문의가 증가하는 반면 나머지 기간에는 트래픽이 간헐적으로 발생합니다. 이러한 시나리오에서 한 달 내내 인스턴스를 프로비저닝하는 것은 유휴 기간에 대한 비용을 지불하게 되므로 비용 효율적이지 않습니다. SageMaker Serverless Inference는 트래픽을 미리 예측하거나 조정 정책을 관리할 필요 없이 자동으로 빠르게 확장할 수 있어 이러한 유형의 사용 사례를 해결하는 데 도움이 됩니다. 또한 추론 코드를 실행하는 데 드는 컴퓨팅 시간 (밀리초 단위로 청구) 과 데이터 처리에 대한 비용만 지불하므로 트래픽이 간헐적으로 발생하는 워크로드에 비용 효율적인 옵션입니다."
Amazon SageMaker 섀도우 테스팅이란 무엇입니까? , "SageMaker를 사용하면 현재 배포된 모델을 대상으로 성능을 테스트하여 프로덕션 출시 전에 새 ML 모델을 평가하는 섀도우 테스트를 실행할 수 있습니다. SageMaker는 새 모델을 현재 프로덕션 모델과 함께 섀도우 모드로 배포하고 프로덕션 트래픽의 사용자 지정 부분을 새 모델로 미러링합니다. 오프라인 비교를 위해 모델 추론을 선택적으로 기록합니다. 또한 프로덕션 모델과 섀도우 모델 간의 주요 성능 지표 (예: 지연 시간 및 오류율) 를 비교할 수 있는 실시간 대시보드를 제공하므로 새 모델을 프로덕션으로 전환할지 여부를 결정하는 데 도움이 됩니다."
섀도우 테스트에 SageMaker를 사용해야 하는 이유는 무엇입니까? , "SageMaker는 실시간 프로덕션 트래픽에서 새 ML 모델의 성능을 평가할 수 있도록 섀도우 변형을 설정하고 모니터링하는 프로세스를 단순화합니다. SageMaker를 사용하면 섀도우 테스트를 위해 인프라를 오케스트레이션할 필요가 없습니다. 이를 통해 섀도우 변형에 미러링되는 트래픽의 비율 및 테스트 기간과 같은 테스트 매개변수를 제어할 수 있습니다. 따라서 소규모로 시작하여 모델 성능에 대한 확신을 얻은 후 새 모델에 대한 추론 요청을 늘릴 수 있습니다. SageMaker는 주요 지표 간의 성능 차이를 표시하는 실시간 대시보드를 생성하므로 모델 성능을 쉽게 비교하여 새 모델이 생산 모델과 어떻게 다른지 평가할 수 있습니다."
아마존 세이지메이커 추론 추천기란 무엇입니까? , "Amazon SageMaker 추론 추천기는 SageMaker ML 인스턴스 전반에서 성능 벤치마킹을 자동화하고 모델 성능을 조정함으로써 프로덕션 환경에서 ML 모델을 얻는 데 필요한 시간을 줄여주는 Amazon SageMaker의 새로운 기능입니다. 이제 SageMaker 추론 추천기를 사용하여 최상의 성능을 제공하고 비용을 최소화하는 엔드포인트에 모델을 배포할 수 있습니다. 인스턴스 유형을 선택하면서 몇 분 만에 SageMaker Inference Recommender를 시작하고 최적의 엔드포인트 구성을 위한 권장 사항을 몇 시간 내에 얻을 수 있으므로 몇 주간의 수동 테스트 및 튜닝에 소요되는 시간을 없앨 수 있습니다. SageMaker 추론 추천기를 사용하면 부하 테스트 중에 사용한 SageMaker ML 인스턴스에 대해서만 비용을 지불하고 추가 비용은 없습니다."
Amazon SageMaker 추론 추천기를 사용해야 하는 이유는 무엇입니까? , "성능 향상 및 비용 절감을 위해 올바른 엔드포인트 구성에 대한 권장 사항이 필요한 경우 SageMaker 추론 추천기를 사용해야 합니다. 이전에는 모델을 배포하려는 데이터 과학자가 수동 벤치마크를 실행하여 올바른 엔드포인트 구성을 선택해야 했습니다. 먼저 모델의 리소스 요구 사항과 샘플 페이로드를 기반으로 70개 이상의 사용 가능한 인스턴스 유형 중에서 적합한 ML 인스턴스 유형을 선택한 다음, 다양한 하드웨어에 맞게 모델을 최적화해야 했습니다. 그런 다음 광범위한 부하 테스트를 수행하여 지연 시간 및 처리량 요구 사항이 충족되고 비용이 낮은지 검증해야 했습니다. SageMaker Inference Recommender를 사용하면 1) 몇 분 만에 인스턴스 추천을 시작하고, 2) 인스턴스 유형에 대한 부하 테스트를 수행하여 몇 시간 내에 엔드포인트 구성에 대한 권장 사항을 얻고, 3) 컨테이너 및 모델 서버 매개변수를 자동으로 조정하고 주어진 인스턴스 유형에 대한 모델 최적화를 수행할 수 있어 이러한 복잡성이 사라집니다."
Amazon SageMaker 인퍼런스 추천기는 다른 AWS 서비스와 어떻게 연동됩니까? , "데이터 사이언티스트는 세이지메이커 스튜디오, 파이썬용 AWS SDK (Boto3) 또는 AWS CLI에서 아마존 세이지메이커 추론 추천자에 액세스할 수 있습니다. 등록된 모델 버전의 경우 SageMaker 모델 레지스트리의 SageMaker Studio 내에서 배포 권장 사항을 확인할 수 있습니다. 데이터 과학자는 SageMaker Studio, AWS SDK 또는 AWS CLI를 통해 권장 사항을 검색하고 필터링할 수 있습니다."
"Amazon SageMaker 추론 추천기는 다중 모델 엔드포인트 또는 다중 컨테이너 엔드포인트를 지원할 수 있습니까?","아니요. 현재는 엔드포인트당 단일 모델만 지원합니다."
SageMaker 인퍼런스 추천기는 어떤 유형의 엔드포인트를 지원하나요? , 현재는 실시간 엔드포인트만 지원합니다.
SageMaker 추론 추천기를 한 지역에서 사용하고 다른 지역에서는 벤치마크를 할 수 있습니까? , "출시 시점에는 AWS 중국 지역을 제외하고 Amazon SageMaker가 지원하는 모든 지역을 지원할 예정입니다."
아마존 세이지메이커 인퍼런스 추천기는 Amazon EC2 Inf1 인스턴스를 지원합니까? , "예, 모든 유형의 컨테이너를 지원합니다. AWS Inferentia 칩을 기반으로 하는 Amazon EC2 Inf1에는 뉴런 컴파일러 또는 Amazon SageMaker Neo를 사용하여 컴파일된 모델 아티팩트가 필요합니다. 인퍼런시아 타겟용으로 컴파일된 모델과 관련 컨테이너 이미지 URI가 있으면 Amazon SageMaker 추론 추천기를 사용하여 다양한 Inferentia 인스턴스 유형을 벤치마킹할 수 있습니다."
아마존 세이지메이커 모델 모니터란 무엇입니까? , "Amazon SageMaker 모델 모니터를 사용하면 개발자가 컨셉 드리프트를 감지하고 수정할 수 있습니다. SageMaker 모델 모니터는 배포된 모델에서 개념 드리프트를 자동으로 감지하고 문제의 원인을 식별하는 데 도움이 되는 상세한 알림을 제공합니다. SageMaker에서 학습한 모든 모델은 Amazon SageMaker Studio에서 수집하고 볼 수 있는 주요 지표를 자동으로 내보냅니다. SageMaker Studio 내에서 수집할 데이터, 데이터를 보는 방법, 알림 수신 시기를 구성할 수 있습니다."
Amazon SageMaker가 실행되는 인프라에 액세스할 수 있습니까? , "아니요. Amazon SageMaker는 사용자를 대신하여 컴퓨팅 인프라를 운영하므로 상태 점검을 수행하고, 보안 패치를 적용하고, 기타 일상적인 유지 관리를 수행할 수 있습니다. 자체 호스팅 환경에서 사용자 지정 추론 코드를 사용하여 학습에서 얻은 모델 아티팩트를 배포할 수도 있습니다."
"프로덕션 환경에서 Amazon SageMaker 모델의 크기와 성능을 확장하려면 어떻게 해야 합니까?","Amazon SageMaker 호스팅은 애플리케이션 자동 크기 조정을 사용하여 애플리케이션에 필요한 성능으로 자동으로 확장됩니다. 또한 엔드포인트 구성을 수정하여 다운타임 없이 인스턴스 번호와 유형을 수동으로 변경할 수 있습니다."
Amazon SageMaker 프로덕션 환경을 모니터링하려면 어떻게 해야 합니까? , "Amazon SageMaker는 Amazon CloudWatch 지표로 성능 지표를 내보내므로 지표를 추적하고, 경보를 설정하고, 프로덕션 트래픽의 변화에 자동으로 대응할 수 있습니다. 또한 Amazon SageMaker는 Amazon CloudWatch 로그에 로그를 기록하여 프로덕션 환경을 모니터링하고 문제를 해결할 수 있도록 합니다."
Amazon SageMaker에서는 어떤 종류의 모델을 호스팅할 수 있습니까?, Amazon SageMaker는 추론 Docker 이미지에 대한 문서화된 사양을 준수하는 모든 모델을 호스팅할 수 있습니다. 여기에는 Amazon SageMaker 모델 아티팩트와 추론 코드에서 생성된 모델이 포함됩니다.
Amazon SageMaker는 얼마나 많은 동시 실시간 API 요청을 지원합니까? , "Amazon SageMaker는 초당 많은 수의 트랜잭션으로 확장할 수 있도록 설계되었습니다. 정확한 수는 배포된 모델, 그리고 모델이 배포되는 인스턴스의 수 및 유형에 따라 달라집니다."
배치 변환이란 무엇입니까? , "배치 변환을 사용하면 크거나 작은 배치 데이터에 대해 예측을 실행할 수 있습니다. 데이터세트를 여러 청크로 나누거나 실시간 엔드포인트를 관리할 필요가 없습니다. 간단한 API로 대량의 데이터 레코드에 대한 예측을 요청하고 데이터를 빠르고 쉽게 변환할 수 있습니다."
아마존 세이지메이커 엣지 매니저란 무엇입니까? , "Amazon SageMaker Edge Manager를 사용하면 스마트 카메라, 로봇, 개인용 컴퓨터 및 모바일 장치와 같은 다양한 엣지 디바이스에서 ML 모델을 더 쉽게 최적화, 보호, 모니터링 및 유지 관리할 수 있습니다. SageMaker Edge Manager는 ML 개발자가 다양한 엣지 디바이스에서 대규모로 ML 모델을 운영할 수 있도록 지원합니다."
Amazon SageMaker 엣지 매니저를 시작하려면 어떻게 해야 합니까? , "Amazon SageMaker Edge Manager를 시작하려면 학습된 ML 모델을 클라우드에서 컴파일 및 패키징하고, 디바이스를 등록하고, SageMaker Edge Manager SDK를 사용하여 디바이스를 준비해야 합니다. 배포할 모델을 준비하기 위해 SageMaker Edge Manager는 SageMaker Neo를 사용하여 대상 에지 하드웨어에 맞게 모델을 컴파일합니다. 모델이 컴파일되면 SageMaker Edge Manager는 AWS에서 생성한 키로 모델에 서명한 다음, 런타임 및 필요한 자격 증명과 함께 모델을 패키징하여 배포 준비를 완료합니다. 장치 측에서는 SageMaker Edge Manager에 장치를 등록하고 SageMaker Edge Manager SDK를 다운로드한 다음 지침에 따라 장치에 SageMaker Edge Manager 에이전트를 설치합니다. 자습서 노트북은 SageMaker Edge Manager를 사용하여 모델을 준비하고 에지 장치에서 모델을 연결하는 방법에 대한 단계별 예제를 제공합니다."
아마존 세이지메이커 엣지 매니저는 어떤 디바이스를 지원하나요? , "아마존 세이지메이커 엣지 매니저는 리눅스 및 윈도우 운영 체제와 함께 일반적인 CPU (ARM, x86) 및 GPU (ARM, Nvidia) 기반 디바이스를 지원합니다. 시간이 지남에 따라 세이지메이커 엣지 매니저는 SageMaker Neo에서도 지원하는 더 많은 임베디드 프로세서와 모바일 플랫폼을 지원하도록 확장될 것입니다."
아마존 세이지메이커 엣지 매니저를 사용하려면 아마존 세이지메이커를 사용하여 모델을 학습시켜야 합니까? , "아니요, 당신은 몰라요. 다른 곳에서 모델을 학습시키거나 오픈소스나 모델 벤더의 사전 학습된 모델을 사용할 수 있습니다."
Amazon SageMaker Edge Manager를 사용하려면 Amazon SageMaker Neo를 사용하여 모델을 컴파일해야 합니까? , "네, 그래요. Amazon SageMaker Neo는 모델을 실행 파일로 변환하고 컴파일한 다음, 이를 패키징하여 엣지 디바이스에 배포할 수 있습니다. 모델 패키지가 배포되면 Amazon SageMaker Edge Manager 에이전트가 모델 패키지의 압축을 풀고 디바이스에서 모델을 실행합니다."
엣지 디바이스에 모델을 배포하려면 어떻게 해야 합니까? , Amazon SageMaker Edge Manager는 지정된 Amazon S3 버킷에 모델 패키지를 저장합니다. AWS IoT Greengrass에서 제공하는 무선 (OTA) 배포 기능 또는 원하는 다른 배포 메커니즘을 사용하여 S3 버킷에서 디바이스로 모델 패키지를 배포할 수 있습니다.
아마존 세이지메이커 엣지 매니저 SDK는 세이지메이커 네오 런타임 (dlr) 과 어떻게 다릅니까? , "Neo dlr은 아마존 세이지메이커 네오 서비스로 컴파일된 모델만 실행하는 오픈 소스 런타임입니다. 오픈 소스 dlr과 비교하여 SageMaker Edge Manager SDK에는 추가 보안, 모델 관리 및 모델 제공 기능을 갖춘 엔터프라이즈급 온디바이스 에이전트가 포함되어 있습니다. SageMaker Edge Manager SDK는 대규모 프로덕션 배포에 적합합니다."
아마존 세이지메이커 엣지 매니저는 AWS IoT 그린그래스와 어떤 관련이 있습니까? , "아마존 세이지메이커 엣지 매니저와 AWS IoT 그린그래스는 IoT 솔루션에서 함께 작동할 수 있습니다. ML 모델을 SageMaker Edge Manager로 패키징한 후에는 AWS IoT Greengrass의 OTA 업데이트 기능을 사용하여 모델 패키지를 디바이스에 배포할 수 있습니다. AWS IoT Greengrass를 사용하면 IoT 디바이스를 원격으로 모니터링할 수 있고, SageMaker Edge Manager를 사용하면 디바이스에서 ML 모델을 모니터링하고 유지 관리할 수 있습니다."
아마존 세이지메이커 엣지 매니저는 AWS 파노라마와 어떤 관련이 있습니까? 아마존 세이지메이커 엣지 매니저와 AWS 파노라마는 언제 사용해야 합니까? , "AWS는 엣지 디바이스에서 모델을 실행할 수 있는 가장 광범위하고 깊이 있는 기능을 제공합니다. 당사는 컴퓨터 비전, 음성 인식, 예측 유지 관리를 비롯한 다양한 사용 사례를 지원하는 서비스를 제공합니다. 카메라 및 어플라이언스와 같은 엣지 디바이스에서 컴퓨터 비전을 실행하려는 회사의 경우 AWS Panorama를 사용할 수 있습니다. 파노라마는 즉시 배포할 수 있는 엣지 디바이스용 컴퓨터 비전 애플리케이션을 제공합니다. 클라우드 콘솔에 로그인하고 Amazon S3 또는 SageMaker에서 사용할 모델을 지정한 다음 비즈니스 로직을 Python 스크립트로 작성하면 AWS Panorama를 쉽게 시작할 수 있습니다. AWS Panorama는 대상 디바이스용 모델을 컴파일하고 몇 번의 클릭만으로 디바이스에 배포할 수 있도록 애플리케이션 패키지를 생성합니다. 또한 자체 사용자 지정 애플리케이션을 구축하려는 독립 소프트웨어 공급업체는 AWS Panorama SDK를 사용할 수 있으며, 디바이스 제조업체는 디바이스 SDK를 사용하여 AWS Panorama용 디바이스를 인증할 수 있습니다. 자체 모델을 구축하고 모델 기능을 보다 세밀하게 제어하려는 고객은 Amazon SageMaker Edge Manager를 사용할 수 있습니다. SageMaker Edge Manager는 자연어 처리, 사기 탐지, 예측 유지 관리와 같은 모든 사용 사례에 맞게 스마트 카메라, 스마트 스피커 및 로봇과 같은 다양한 엣지 디바이스에서 ML 모델을 준비, 실행, 모니터링 및 업데이트할 수 있는 관리형 서비스입니다. SageMaker Edge Manager는 다양한 모델 기능 엔지니어링 및 드리프트에 대한 모델 모니터링을 포함하여 모델을 제어하려는 ML 엣지 개발자를 위한 것입니다. 모든 ML 엣지 개발자는 세이지메이커 콘솔 및 세이지메이커 API를 통해 세이지메이커 엣지 매니저를 사용할 수 있습니다. SageMaker Edge Manager는 SageMaker의 기능을 사용하여 클라우드에서 모델을 구축, 학습 및 엣지 장치에 배포할 수 있도록 합니다."
아마존 세이지메이커 엣지 매니저를 사용할 수 있는 AWS 지역은 어디입니까? , "Amazon SageMaker Edge Manager는 미국 동부 (버지니아 북부), 미국 동부 (오하이오), 미국 서부 (오레곤), EU (아일랜드), EU (프랑크푸르트), 아시아 태평양 (도쿄) 등 6개의 AWS 지역에서 사용할 수 있습니다. 자세한 내용은 AWS 지역 서비스 목록을 참조하십시오."
아마존 세이지메이커 네오란 무엇입니까? , Amazon SageMaker Neo를 사용하면 ML 모델을 한 번 학습시킨 후 클라우드와 엣지 어디서나 실행할 수 있습니다. SageMaker Neo는 여러 하드웨어 플랫폼에 배포하는 데 사용할 수 있는 인기 있는 딥 러닝 프레임워크로 구축된 모델을 자동으로 최적화합니다. 최적화된 모델은 최대 25배 더 빠르게 실행되며 일반적인 ML 모델보다 10분의 1 미만의 리소스를 소비합니다.
아마존 세이지메이커 네오를 시작하려면 어떻게 해야 합니까? , "Amazon SageMaker Neo를 시작하려면 Amazon SageMaker 콘솔에 로그인하고 학습된 모델을 선택한 다음 예제에 따라 모델을 컴파일하고 결과 모델을 대상 하드웨어 플랫폼에 배포하십시오."
아마존 세이지메이커 네오의 주요 구성 요소는 무엇입니까? , "Amazon SageMaker Neo에는 컴파일러와 런타임이라는 두 가지 주요 구성 요소가 포함되어 있습니다. 먼저, Neo 컴파일러는 서로 다른 프레임워크에서 내보낸 모델을 읽습니다. 그런 다음 프레임워크별 함수 및 연산을 프레임워크에 구애받지 않는 중간 표현으로 변환합니다. 그런 다음 일련의 최적화를 수행합니다. 그런 다음 컴파일러는 최적화된 작업을 위한 바이너리 코드를 생성하여 공유 객체 라이브러리에 씁니다. 또한 컴파일러는 모델 정의와 매개변수를 별도의 파일에 저장합니다. 실행 중에 Neo 런타임은 컴파일러에서 생성된 아티팩트 (모델 정의, 파라미터, 모델을 실행하기 위한 공유 객체 라이브러리) 를 로드합니다."
Amazon SageMaker Neo를 사용하여 모델을 변환하려면 Amazon SageMaker를 사용하여 모델을 학습시켜야 합니까? , 아니요. 다른 곳에서 모델을 학습시키고 Neo를 사용하여 Amazon SageMaker ML 인스턴스 또는 AWS IoT Greengrass 지원 디바이스에 맞게 최적화할 수 있습니다.
아마존 세이지메이커 네오는 어떤 모델을 지원합니까? , "현재 Amazon SageMaker Neo는 컴퓨터 비전 애플리케이션을 지원하는 가장 인기 있는 딥 러닝 모델과 오늘날 Amazon SageMaker에서 가장 많이 사용되는 의사 결정 트리 모델을 지원합니다. Neo는 MXNet과 TensorFlow에서 학습한 AlexNet, ResNet, VGG, Inception, MobileNet, SqueezeNet 및 DenseNet 모델과 XGBoost에서 학습한 분류 및 랜덤 컷 포레스트 모델의 성능을 최적화합니다."
아마존 세이지메이커 네오는 어떤 하드웨어 플랫폼을 지원하나요? , "지원되는 클라우드 인스턴스, 엣지 디바이스 및 프레임워크 버전 목록은 Amazon SageMaker Neo 설명서에서 찾을 수 있습니다."
아마존 세이지메이커 네오를 사용할 수 있는 AWS 지역은 어디입니까? , "지원되는 지역 목록을 보려면 AWS 지역 서비스 목록을 참조하십시오."
아마존 세이지메이커 저축 플랜이란 무엇입니까? , "Amazon SageMaker 예금 플랜은 1년 또는 3년 기간 동안 일관된 사용량 (시간당 USD) 을 약속하는 대가로 Amazon SageMaker에 유연한 사용량 기반 요금 모델을 제공합니다. Amazon SageMaker 저축 플랜은 최고의 유연성을 제공하며 비용을 최대 64% 절감하는 데 도움이 됩니다. 이러한 플랜은 SageMaker Studio 노트북, SageMaker 온디맨드 노트북, SageMaker 프로세싱, SageMaker 데이터 랭글러, SageMaker 교육, SageMaker 실시간 추론 및 SageMaker 배치 변환을 비롯한 적격한 SageMaker ML 인스턴스 사용에 자동으로 적용됩니다. 예를 들어 추론 워크로드를 위해 언제든지 미국 동부 (오하이오) 에서 실행되는 CPU 인스턴스 ml.c5.xlarge에서 미국 서부 (오레곤) 의 ML.INF1 인스턴스로 사용량을 변경하고 자동으로 Savings Plan 가격을 계속 지불할 수 있습니다."
Amazon SageMaker 저축 플랜을 사용해야 하는 이유는 무엇입니까? , "Amazon SageMaker 인스턴스 사용량이 일정하고 (시간당 USD로 측정) 여러 SageMaker 구성 요소를 사용하거나 시간이 지남에 따라 기술 구성 (예: 인스턴스 패밀리 또는 지역) 이 변경될 것으로 예상되는 경우, SageMaker 저축 플랜을 사용하면 보다 간단하게 비용 절감을 극대화하는 동시에 애플리케이션 요구 사항이나 새로운 혁신에 따라 기본 기술 구성을 변경할 수 있는 유연성을 제공합니다. Savings Plan 요금은 수동으로 수정할 필요 없이 모든 적격 ML 인스턴스 사용에 자동으로 적용됩니다."
Amazon SageMaker 저축 플랜을 시작하려면 어떻게 해야 합니까? , "AWS 관리 콘솔의 AWS 비용 탐색기에서 또는 API/CLI를 사용하여 저축 플랜을 시작할 수 있습니다. AWS Cost Explorer에서 제공하는 권장 사항을 사용하여 저축 플랜을 쉽게 약정하여 비용 절감을 극대화할 수 있습니다. 권장 시간당 약정은 과거 온디맨드 사용량과 선택한 계획 유형, 기간 및 결제 옵션을 기반으로 합니다. Savings Plan에 가입하면 컴퓨팅 사용량에 할인된 Savings Plan 요금이 자동으로 청구되고 약정을 초과하는 사용량에 대해서는 일반 온디맨드 요금이 청구됩니다."
Amazon SageMaker의 저축 플랜은 Amazon EC2의 컴퓨팅 저축 플랜과 어떻게 다릅니까? , Amazon SageMaker용 저축 플랜과 EC2용 저축 플랜의 차이는 포함된 서비스에 있습니다. 세이지메이커 저축 플랜은 SageMaker ML 인스턴스 사용에만 적용됩니다.
저축 플랜은 AWS 조직/통합 결제와 어떻게 작동합니까? , "저축 플랜은 AWS 조직/통합 결제 제품군 내 모든 계정에서 구매할 수 있습니다. 기본적으로 Savings Plans에서 제공하는 혜택은 AWS 조직/통합 결제 제품군 내 모든 계정의 사용에 적용됩니다. 하지만 Savings Plans의 혜택을 구매한 계정으로만 제한하도록 선택할 수도 있습니다."